Target,Source,Weight
91,77,26
91,82,27
91,89,30
91,90,25
91,99,23
91,8,20
91,11,20
91,13,24
91,14,26
91,23,21
91,48,28
91,67,26
91,44,26
91,76,21
91,78,24
92,45,20
92,46,25
92,47,30
92,52,24
92,56,22
92,57,29
92,59,24
92,61,26
92,64,21
92,66,27
92,67,30
92,72,27
92,73,22
92,74,24
92,75,21
92,77,26
92,78,25
92,80,28
92,89,27
92,98,30
92,3,20
92,5,24
92,6,30
92,9,30
92,16,20
92,21,20
92,31,29
92,35,26
92,37,26
92,44,23
92,54,21
92,62,28
92,86,30
92,87,27
92,90,28
92,13,20
92,27,30
92,1,27
92,29,27
93,20,28
93,21,24
93,24,20
93,25,23
93,27,23
93,29,27
93,32,28
93,34,28
93,38,27
93,40,25
93,43,27
93,48,24
93,52,29
93,56,22
93,62,21
93,66,28
93,67,28
93,74,22
93,78,26
93,84,30
93,87,21
93,88,26
93,89,28
93,92,27
93,3,27
93,10,28
93,12,27
93,17,30
93,19,23
93,26,30
93,45,28
93,75,22
93,82,23
93,4,30
93,18,30
93,28,26
93,36,27
93,44,29
93,77,30
93,71,20
94,43,25
94,48,23
94,50,24
94,56,22
94,57,21
94,58,29
94,61,29
94,62,25
94,64,27
94,67,28
94,76,22
94,81,25
94,83,22
94,90,25
94,91,24
94,92,29
94,98,24
94,1,25
94,3,29
94,5,27
94,14,25
94,15,21
94,20,28
94,22,25
94,23,22
94,28,27
94,33,28
94,39,28
94,41,24
94,63,29
94,86,20
94,89,24
94,95,22
94,97,25
94,11,30
94,19,23
94,32,27
94,70,22
94,7,26
94,87,24
94,35,29
95,24,20
95,25,26
95,27,28
95,30,20
95,31,29
95,32,24
95,34,30
95,37,30
95,38,26
95,42,22
95,44,23
95,45,22
95,46,29
95,47,21
95,48,20
95,50,22
95,51,28
95,53,26
95,55,26
95,58,21
95,62,25
95,68,30
95,72,30
95,79,30
95,81,23
95,82,20
95,91,20
95,97,25
95,9,29
95,10,26
95,11,30
95,13,23
95,19,28
95,39,25
95,41,25
95,43,29
95,64,23
95,65,24
95,66,26
95,76,23
95,3,20
95,6,22
95,33,25
95,52,21
95,90,26
95,40,29
95,71,20
95,23,29
96,17,24
96,23,28
96,25,26
96,27,30
96,28,28
96,29,28
96,30,30
96,31,28
96,33,21
96,34,20
96,35,21
96,36,24
96,37,24
96,39,20
96,40,24
96,42,20
96,46,24
96,47,27
96,48,24
96,52,27
96,53,27
96,55,29
96,56,23
96,60,20
96,61,22
96,62,25
96,66,20
96,67,27
96,76,27
96,80,29
96,83,20
96,84,27
96,88,24
96,91,20
96,98,30
96,99,25
96,4,20
96,94,28
96,19,22
96,26,22
96,38,30
96,45,25
96,50,29
96,95,20
97,54,23
97,57,21
97,60,21
97,61,28
97,62,23
97,66,28
97,67,20
97,70,21
97,71,26
97,72,29
97,74,29
97,77,20
97,81,27
97,84,20
97,91,29
97,92,26
97,93,23
97,99,21
97,8,27
97,14,24
97,28,27
97,56,24
97,58,25
97,68,27
97,78,29
97,89,24
97,95,26
97,9,21
97,12,30
97,25,28
97,75,25
97,76,24
97,79,23
97,19,26
97,45,22
98,38,23
98,39,28
98,41,23
98,43,20
98,46,29
98,47,29
98,49,30
98,52,20
98,56,22
98,61,22
98,62,21
98,63,24
98,66,27
98,67,26
98,68,28
98,70,28
98,71,22
98,74,24
98,76,29
98,83,27
98,88,29
98,89,28
98,92,20
98,96,24
98,97,22
98,99,22
98,1,22
98,4,23
98,11,20
98,16,27
98,20,24
98,21,21
98,26,27
98,29,24
98,34,21
98,36,24
98,57,23
98,80,27
98,84,26
98,6,25
98,13,28
98,14,27
98,65,26
98,69,30
98,85,29
98,28,25
99,20,24
99,22,25
99,24,28
99,27,27
99,28,20
99,32,20
99,33,20
99,34,29
99,37,23
99,39,30
99,42,21
99,53,20
99,58,24
99,60,30
99,63,29
99,68,21
99,74,24
99,82,30
99,84,23
99,85,20
99,86,27
99,88,25
99,1,22
99,3,22
99,14,22
99,21,21
99,23,30
99,25,20
99,43,22
99,61,22
99,71,20
99,73,22
99,83,28
99,87,22
99,89,21
99,94,25
99,40,20
99,6,22
99,7,22
99,9,20
99,10,25
99,77,24
35,71,27
71,6,24
35,6,21
53,35,23
53,6,26
50,35,30
50,6,22
90,35,23
90,71,27
75,90,20
75,35,26
51,53,20
51,35,30
20,75,24
20,35,26
55,53,29
55,35,27
83,35,21
83,6,23
8,35,28
8,71,28
45,51,20
45,35,29
64,83,24
64,35,28
94,50,28
94,35,28
54,55,22
54,35,28
42,20,23
42,35,23
41,8,23
41,35,26
81,83,28
81,6,21
96,51,22
96,35,30
26,54,20
26,55,22
79,94,24
79,50,20
58,64,21
58,35,27
65,54,25
65,35,24
0,41,29
0,8,29
23,8,27
23,35,22
9,58,30
9,64,30
31,0,30
31,41,30
92,23,25
92,8,20
27,0,22
27,8,30
98,26,28
98,55,25
29,98,21
29,55,27
89,23,20
89,8,29
69,53,20
69,35,23
46,75,24
46,35,20
36,35,26
36,6,21
91,20,21
91,75,21
48,29,24
48,55,27
49,92,20
49,23,23
28,90,24
28,71,26
34,45,22
34,35,21
82,23,28
82,35,20
43,42,27
43,35,24
59,53,24
59,6,23
24,54,24
24,55,24
25,43,25
25,35,26
80,75,28
80,90,26
4,58,27
4,64,30
1,25,24
1,35,30
56,59,21
56,53,30
37,43,30
37,42,24
95,25,30
95,43,22
44,27,20
44,0,21
72,54,23
72,35,29
15,94,22
15,35,27
7,98,21
7,55,29
70,20,25
70,75,24
30,42,21
30,35,28
67,15,23
67,94,24
21,9,29
21,64,29
14,34,24
14,45,26
97,79,23
97,50,30
32,83,25
32,35,26
18,89,26
18,23,25
17,42,28
17,20,29
38,56,26
38,59,25
60,27,27
60,8,24
11,50,21
11,6,29
62,95,22
62,25,23
57,27,23
57,8,23
3,30,25
3,42,20
2,48,23
2,29,20
99,60,24
99,8,23
16,83,21
16,6,24
68,81,25
68,83,27
10,79,27
10,94,29
47,24,30
47,54,25
61,16,21
61,6,25
73,48,25
73,29,27
13,32,27
13,83,23
39,2,29
39,48,26
5,7,20
5,55,30
12,13,22
12,83,25
66,7,30
66,98,23
88,80,27
88,75,29
84,1,25
84,25,30
76,9,27
76,64,24
40,27,20
40,8,27
22,65,26
22,54,27
85,9,27
85,64,24
52,65,30
52,54,28
86,94,28
86,35,26
33,42,21
33,35,30
19,62,23
19,95,27
74,25,24
74,35,27
87,73,22
87,48,26
63,53,22
63,6,20
93,99,25
93,8,30
78,72,20
78,35,20
77,88,28
77,75,21
0,1,25
0,2,23
0,3,23
0,4,27
0,5,26
0,6,26
0,7,23
0,8,24
0,9,27
0,10,21
0,11,24
0,12,25
0,13,21
0,14,23
0,15,20
0,16,20
0,19,24
0,21,26
0,22,26
0,23,30
0,27,23
0,28,21
0,29,29
0,30,26
0,31,27
0,33,28
0,36,22
0,37,30
0,38,28
0,40,24
0,41,25
0,42,30
0,45,25
0,46,25
0,47,27
0,49,23
0,55,24
0,57,27
0,60,28
0,61,21
0,66,24
0,67,29
0,68,29
0,69,26
0,71,29
0,73,25
0,74,22
0,75,22
0,80,25
0,81,29
0,83,22
0,85,21
0,87,20
0,88,30
0,89,21
0,93,23
0,98,30
0,99,30
0,18,25
0,32,21
0,34,23
0,35,28
0,39,24
0,43,27
0,51,25
0,53,26
0,58,20
0,65,25
0,70,21
0,86,24
0,90,21
0,92,25
0,63,24
0,72,24
0,82,22
0,96,26
0,76,24
0,25,26
0,95,21
0,48,29
0,64,27
1,12,29
1,13,26
1,14,20
1,15,28
1,17,24
1,18,25
1,19,25
1,21,29
1,22,21
1,24,21
1,26,24
1,27,29
1,28,30
1,30,27
1,31,23
1,32,26
1,33,27
1,34,26
1,37,29
1,38,21
1,39,26
1,41,21
1,44,25
1,45,24
1,48,24
1,49,25
1,50,30
1,51,20
1,52,30
1,53,24
1,54,21
1,55,29
1,57,21
1,59,30
1,60,20
1,61,28
1,62,30
1,65,22
1,66,29
1,67,27
1,69,29
1,70,30
1,73,30
1,74,28
1,77,26
1,78,27
1,80,26
1,82,22
1,87,27
1,88,25
1,92,30
1,93,23
1,94,27
1,29,26
1,36,27
1,40,20
1,43,30
1,71,28
1,75,29
1,86,24
1,89,22
1,95,24
1,99,21
1,20,29
1,23,29
1,58,27
1,63,25
1,64,23
1,76,22
1,96,30
1,3,28
1,56,24
1,85,29
1,4,22
1,9,29
1,90,25
1,16,26
1,81,22
1,25,24
1,84,25
2,17,23
2,18,27
2,19,20
2,20,29
2,21,30
2,22,21
2,23,30
2,24,25
2,25,24
2,26,28
2,28,27
2,29,24
2,30,22
2,31,20
2,32,25
2,33,23
2,34,28
2,35,23
2,36,28
2,37,24
2,38,23
2,39,25
2,42,30
2,44,22
2,46,29
2,47,21
2,48,25
2,49,23
2,51,24
2,54,23
2,56,30
2,57,30
2,60,24
2,62,26
2,63,28
2,64,28
2,66,22
2,68,23
2,70,29
2,79,24
2,81,30
2,83,24
2,85,20
2,88,21
2,92,26
2,95,26
2,1,26
2,9,30
2,11,26
2,12,29
2,13,20
2,15,23
2,16,27
2,27,22
2,41,20
2,43,23
2,50,23
2,52,27
2,55,20
2,59,24
2,65,29
2,74,23
2,78,28
2,80,23
2,86,20
2,93,21
2,4,26
2,67,21
2,82,25
2,98,22
2,3,25
2,58,26
2,72,23
2,89,30
2,91,20
2,53,24
2,87,24
2,99,23
2,90,24
2,75,23
3,14,24
3,15,28
3,16,27
3,17,20
3,18,22
3,19,27
3,20,24
3,21,22
3,22,21
3,23,21
3,24,26
3,25,28
3,26,24
3,27,21
3,28,29
3,29,27
3,30,30
3,31,29
3,32,25
3,34,27
3,35,30
3,36,28
3,37,26
3,39,29
3,40,26
3,44,24
3,45,29
3,49,24
3,50,30
3,54,28
3,57,28
3,58,30
3,59,28
3,60,24
3,61,28
3,63,27
3,64,23
3,65,28
3,66,27
3,68,28
3,69,28
3,70,28
3,73,25
3,74,29
3,78,21
3,79,28
3,81,27
3,83,24
3,84,30
3,87,24
3,88,29
3,89,30
3,97,20
3,4,24
3,9,26
3,41,28
3,47,29
3,52,27
3,86,21
3,93,26
3,94,21
3,2,22
3,7,21
3,33,25
3,72,28
3,82,29
3,99,22
3,56,27
3,62,20
3,38,21
3,55,29
3,98,20
3,91,30
3,90,23
3,13,24
4,9,26
4,10,29
4,11,28
4,12,25
4,13,29
4,14,25
4,15,30
4,16,23
4,17,25
4,18,28
4,19,28
4,20,29
4,21,20
4,22,20
4,23,25
4,24,30
4,25,21
4,26,22
4,27,23
4,28,28
4,29,21
4,30,20
4,31,26
4,34,25
4,35,21
4,37,20
4,39,20
4,40,23
4,42,28
4,44,25
4,45,30
4,47,26
4,50,23
4,51,27
4,52,20
4,53,28
4,54,28
4,56,20
4,60,28
4,68,21
4,70,25
4,71,25
4,72,27
4,73,28
4,74,23
4,79,23
4,82,28
4,84,24
4,90,22
4,92,21
4,93,29
4,94,30
4,36,28
4,38,20
4,62,23
4,65,21
4,66,21
4,67,21
4,88,23
4,89,24
4,97,20
4,6,29
4,85,29
4,86,29
4,98,25
4,8,28
4,46,24
4,83,30
4,99,21
4,1,28
4,5,30
4,33,23
4,59,30
4,96,30
4,64,24
4,75,28
5,16,20
5,17,30
5,18,20
5,19,24
5,20,21
5,21,28
5,22,24
5,23,21
5,24,29
5,25,23
5,26,22
5,29,21
5,31,22
5,32,24
5,34,29
5,35,28
5,36,30
5,37,24
5,38,28
5,39,22
5,41,30
5,42,28
5,43,20
5,44,22
5,45,22
5,46,22
5,47,30
5,48,30
5,49,28
5,50,26
5,51,30
5,52,24
5,54,26
5,55,28
5,58,25
5,60,27
5,61,28
5,64,22
5,65,20
5,66,21
5,69,26
5,70,28
5,72,23
5,73,20
5,77,23
5,79,28
5,84,29
5,85,24
5,87,28
5,91,23
5,94,28
5,97,22
5,98,26
5,8,20
5,10,25
5,53,20
5,56,27
5,57,22
5,78,22
5,90,24
5,99,20
5,1,27
5,7,25
5,9,21
5,15,28
5,76,22
5,82,20
5,27,28
5,63,27
5,3,26
5,74,24
5,89,20
5,75,24
5,28,24
5,68,28
5,80,25
6,16,30
6,17,30
6,18,30
6,19,21
6,20,23
6,21,24
6,22,22
6,23,23
6,24,24
6,25,30
6,26,20
6,27,26
6,28,23
6,29,29
6,30,22
6,31,24
6,32,29
6,33,24
6,34,21
6,35,23
6,36,29
6,37,20
6,38,27
6,42,27
6,43,23
6,44,26
6,47,26
6,48,29
6,49,21
6,50,26
6,51,30
6,53,26
6,54,26
6,55,21
6,57,28
6,58,22
6,64,30
6,65,21
6,66,25
6,67,28
6,68,20
6,70,28
6,71,28
6,74,26
6,76,22
6,77,24
6,78,30
6,82,30
6,85,29
6,90,25
6,92,29
6,95,28
6,99,30
6,1,26
6,3,20
6,5,24
6,14,27
6,15,30
6,40,28
6,45,28
6,56,23
6,83,21
6,97,29
6,7,30
6,12,20
6,39,22
6,60,25
6,61,29
6,75,23
6,79,26
6,73,26
6,2,22
6,59,22
6,80,23
6,69,20
6,86,26
6,88,25
6,96,24
6,52,28
7,10,24
7,11,28
7,12,29
7,13,29
7,14,20
7,15,24
7,16,23
7,17,20
7,19,21
7,20,24
7,21,25
7,23,20
7,24,28
7,25,26
7,26,24
7,27,25
7,29,29
7,30,22
7,32,26
7,35,24
7,36,22
7,38,23
7,39,28
7,40,22
7,42,27
7,43,22
7,46,23
7,47,28
7,49,27
7,51,24
7,52,21
7,53,29
7,54,22
7,55,26
7,56,27
7,57,24
7,58,28
7,64,29
7,66,23
7,67,26
7,68,24
7,69,21
7,73,22
7,74,28
7,75,23
7,76,29
7,78,29
7,80,22
7,84,29
7,87,21
7,89,25
7,90,27
7,92,20
7,95,20
7,4,30
7,33,25
7,34,26
7,48,24
7,50,29
7,60,21
7,63,24
7,70,21
7,77,23
7,79,21
7,3,29
7,8,28
7,9,30
7,44,30
7,96,27
7,59,22
7,72,28
7,45,22
7,86,21
7,28,24
7,85,22
7,81,28
7,61,20
8,11,26
8,12,25
8,13,24
8,14,25
8,15,23
8,16,22
8,17,29
8,18,30
8,19,26
8,20,27
8,22,30
8,23,26
8,24,20
8,25,23
8,26,26
8,28,25
8,30,23
8,33,29
8,35,23
8,38,23
8,39,29
8,40,21
8,44,21
8,45,27
8,46,21
8,49,21
8,50,24
8,51,23
8,53,21
8,56,21
8,57,20
8,58,30
8,59,20
8,67,21
8,74,27
8,75,26
8,76,23
8,77,29
8,79,25
8,80,29
8,81,26
8,82,24
8,83,26
8,84,25
8,86,22
8,87,30
8,88,23
8,90,26
8,92,29
8,94,20
8,95,28
8,1,20
8,3,27
8,4,21
8,9,25
8,10,23
8,21,25
8,31,28
8,32,21
8,48,26
8,55,29
8,61,28
8,66,29
8,73,28
8,78,24
8,93,20
8,60,28
8,65,21
8,2,26
8,37,22
8,69,20
8,5,29
8,43,27
8,7,21
8,36,23
8,62,29
9,2,29
9,3,20
9,4,20
9,5,26
9,6,23
9,8,30
9,10,23
9,11,27
9,12,26
9,13,23
9,14,26
9,15,20
9,16,24
9,17,21
9,19,24
9,20,30
9,21,27
9,22,29
9,23,29
9,25,30
9,27,24
9,28,21
9,29,28
9,32,25
9,33,21
9,35,22
9,36,30
9,37,23
9,39,24
9,43,22
9,44,23
9,45,27
9,46,28
9,50,25
9,51,30
9,52,26
9,53,25
9,58,25
9,59,21
9,64,21
9,70,22
9,72,21
9,74,27
9,79,28
9,81,21
9,83,22
9,89,21
9,92,23
9,93,24
9,18,20
9,30,22
9,41,23
9,47,30
9,54,24
9,76,22
9,91,29
9,99,23
9,63,27
9,71,23
9,78,29
9,87,30
9,38,29
9,40,20
9,94,27
9,55,22
10,11,27
10,12,20
10,13,29
10,14,25
10,15,29
10,16,26
10,17,26
10,18,22
10,19,22
10,20,22
10,21,26
10,22,27
10,23,21
10,24,25
10,25,24
10,26,28
10,27,27
10,29,22
10,30,30
10,31,30
10,32,27
10,34,28
10,36,27
10,37,30
10,38,20
10,39,20
10,40,25
10,41,30
10,42,27
10,45,26
10,49,29
10,51,21
10,53,29
10,54,25
10,55,27
10,59,22
10,61,25
10,62,23
10,64,22
10,66,20
10,67,25
10,69,29
10,75,28
10,77,20
10,78,25
10,84,28
10,86,25
10,90,26
10,94,28
10,96,29
10,5,26
10,6,30
10,8,25
10,35,25
10,43,21
10,44,20
10,52,28
10,68,22
10,80,26
10,4,29
10,28,26
10,48,21
10,58,20
10,60,28
10,71,24
10,83,20
10,89,27
10,98,20
10,50,28
10,88,30
10,1,21
10,81,30
10,82,20
11,19,20
11,20,22
11,21,25
11,22,27
11,23,20
11,24,23
11,25,23
11,26,24
11,27,28
11,28,22
11,30,26
11,32,20
11,33,27
11,36,26
11,37,29
11,38,26
11,39,22
11,40,29
11,41,28
11,43,29
11,44,23
11,48,28
11,49,23
11,52,28
11,53,25
11,61,23
11,62,23
11,63,27
11,64,24
11,68,20
11,72,23
11,73,20
11,74,29
11,75,24
11,76,30
11,81,26
11,82,23
11,83,29
11,84,29
11,85,29
11,87,21
11,90,28
11,91,25
11,92,23
11,97,27
11,1,29
11,3,23
11,9,30
11,13,24
11,15,30
11,16,27
11,17,25
11,31,22
11,34,27
11,42,29
11,51,30
11,54,27
11,57,26
11,66,22
11,69,23
11,71,21
11,77,29
11,78,26
11,65,20
11,67,27
11,98,25
11,14,25
11,56,22
11,58,27
11,89,21
11,4,28
11,35,24
11,47,28
12,13,23
12,14,23
12,16,29
12,17,21
12,18,30
12,19,21
12,20,24
12,21,29
12,22,29
12,23,27
12,25,27
12,26,20
12,27,24
12,28,23
12,29,20
12,30,29
12,31,30
12,32,30
12,33,27
12,35,29
12,36,29
12,37,26
12,40,22
12,42,30
12,44,24
12,45,27
12,46,21
12,48,28
12,51,24
12,54,27
12,55,25
12,57,28
12,58,29
12,61,22
12,62,26
12,66,26
12,70,29
12,78,25
12,80,29
12,81,27
12,84,24
12,90,22
12,95,22
12,99,24
12,7,28
12,8,29
12,34,20
12,38,22
12,39,28
12,49,21
12,68,22
12,92,23
12,93,25
12,94,26
12,1,20
12,2,25
12,11,23
12,69,25
12,72,20
12,97,27
12,3,29
12,41,27
12,50,26
12,52,22
12,73,27
12,91,29
12,24,25
12,47,26
12,82,23
13,23,26
13,24,23
13,25,21
13,28,21
13,29,27
13,30,23
13,31,29
13,32,27
13,33,23
13,34,22
13,35,25
13,36,23
13,37,26
13,39,24
13,41,28
13,43,30
13,44,21
13,45,27
13,49,28
13,52,24
13,54,28
13,55,30
13,56,22
13,59,20
13,60,29
13,61,28
13,62,21
13,63,25
13,65,27
13,67,23
13,68,30
13,69,29
13,70,20
13,71,26
13,73,30
13,80,26
13,81,24
13,84,22
13,85,27
13,87,21
13,88,26
13,91,23
13,93,28
13,94,22
13,98,25
13,99,27
13,1,21
13,5,25
13,11,23
13,27,23
13,50,23
13,64,22
13,89,29
13,3,23
13,14,23
13,18,29
13,19,22
13,42,29
13,46,28
13,57,30
13,72,23
13,79,26
13,90,26
13,8,30
13,10,25
13,12,27
13,51,25
13,58,20
13,53,29
13,75,25
14,20,25
14,21,27
14,22,30
14,24,20
14,25,20
14,28,24
14,29,30
14,32,22
14,33,25
14,34,26
14,36,25
14,37,30
14,38,28
14,40,22
14,41,22
14,43,28
14,45,22
14,46,30
14,48,21
14,50,29
14,51,22
14,52,26
14,53,25
14,55,28
14,59,27
14,61,20
14,63,27
14,65,22
14,67,28
14,68,30
14,74,24
14,75,26
14,77,20
14,78,29
14,79,20
14,80,27
14,84,30
14,85,22
14,91,26
14,95,24
14,1,20
14,2,30
14,17,30
14,18,25
14,27,24
14,31,26
14,47,24
14,58,22
14,69,26
14,71,20
14,73,24
14,81,20
14,87,24
14,90,22
14,92,22
14,98,24
14,99,27
14,5,26
14,7,20
14,70,25
14,89,20
14,11,24
14,16,26
14,42,28
14,8,20
14,60,25
14,82,20
14,10,22
15,7,27
15,10,30
15,11,28
15,13,23
15,14,20
15,16,21
15,17,23
15,18,25
15,21,29
15,23,28
15,25,20
15,28,28
15,30,26
15,31,20
15,32,30
15,34,20
15,35,26
15,38,28
15,40,26
15,41,29
15,42,28
15,43,30
15,44,24
15,45,20
15,46,23
15,49,22
15,50,25
15,51,26
15,54,28
15,57,30
15,60,26
15,64,30
15,69,22
15,72,25
15,73,22
15,74,22
15,78,29
15,82,22
15,84,22
15,86,30
15,88,30
15,89,24
15,92,28
15,96,25
15,1,21
15,5,26
15,8,27
15,12,26
15,19,29
15,22,20
15,36,24
15,39,22
15,48,25
15,52,30
15,75,30
15,85,30
15,98,26
15,4,29
15,27,30
15,29,21
15,55,21
15,65,27
15,37,26
15,56,30
15,53,24
15,91,30
15,94,23
16,30,29
16,33,30
16,34,27
16,36,21
16,37,23
16,38,22
16,39,30
16,40,26
16,42,25
16,43,22
16,45,30
16,46,22
16,47,20
16,48,21
16,49,29
16,50,25
16,52,30
16,55,21
16,56,21
16,57,25
16,58,27
16,60,22
16,63,27
16,66,21
16,67,22
16,68,22
16,71,21
16,72,26
16,74,22
16,75,21
16,80,29
16,83,22
16,85,25
16,86,26
16,90,30
16,91,20
16,96,22
16,99,24
16,4,26
16,6,25
16,7,23
16,10,30
16,15,25
16,19,22
16,20,21
16,25,29
16,32,23
16,61,24
16,64,28
16,65,22
16,78,29
16,93,25
16,94,22
16,5,24
16,14,24
16,17,29
16,27,24
16,31,20
16,2,20
16,18,21
16,98,20
16,95,22
16,11,26
16,21,29
16,44,29
16,92,24
17,35,26
17,37,28
17,38,25
17,40,22
17,42,24
17,43,22
17,44,29
17,45,27
17,48,26
17,49,25
17,50,24
17,51,23
17,52,20
17,54,22
17,56,22
17,57,20
17,59,26
17,61,23
17,62,29
17,63,26
17,64,23
17,65,25
17,67,30
17,68,23
17,70,22
17,73,23
17,75,28
17,78,25
17,79,24
17,81,22
17,83,25
17,86,22
17,87,26
17,88,26
17,90,27
17,91,28
17,93,27
17,99,26
17,3,25
17,6,21
17,7,23
17,13,20
17,26,29
17,39,28
17,47,20
17,55,24
17,72,25
17,74,30
17,80,27
17,84,25
17,1,22
17,5,23
17,8,28
17,9,29
17,11,29
17,18,21
17,14,22
17,16,25
17,29,23
17,32,27
17,98,29
17,60,20
17,33,24
17,10,30
18,4,27
18,5,29
18,6,23
18,7,23
18,9,27
18,10,22
18,13,26
18,15,21
18,16,29
18,19,26
18,20,21
18,21,27
18,22,29
18,23,20
18,24,22
18,25,22
18,26,25
18,27,26
18,28,29
18,29,23
18,31,23
18,32,25
18,33,24
18,35,23
18,36,20
18,37,28
18,38,27
18,41,21
18,43,27
18,44,28
18,48,23
18,51,26
18,53,24
18,57,23
18,59,21
18,65,28
18,67,26
18,76,26
18,78,25
18,80,26
18,82,21
18,86,24
18,87,20
18,90,21
18,91,27
18,94,26
18,98,20
18,2,27
18,12,28
18,40,26
18,45,24
18,46,28
18,69,30
18,71,22
18,77,27
18,85,28
18,99,21
18,17,27
18,50,30
18,97,22
18,89,29
18,81,30
18,52,21
19,13,20
19,14,22
19,15,27
19,17,21
19,18,29
19,20,26
19,22,25
19,23,30
19,24,29
19,25,24
19,26,29
19,28,26
19,29,26
19,30,25
19,31,29
19,32,25
19,34,24
19,35,26
19,36,27
19,37,27
19,38,27
19,39,22
19,45,23
19,49,22
19,50,22
19,52,21
19,53,24
19,55,22
19,56,26
19,61,30
19,65,28
19,66,26
19,72,27
19,79,22
19,80,25
19,81,21
19,85,30
19,88,30
19,89,29
19,93,25
19,99,25
19,11,20
19,40,25
19,48,24
19,57,24
19,60,30
19,63,26
19,64,24
19,70,30
19,78,27
19,82,30
19,92,23
19,96,26
19,1,24
19,6,21
19,33,24
19,87,21
19,27,20
19,67,23
19,54,28
19,76,30
19,98,27
20,1,21
20,2,27
20,3,25
20,5,20
20,6,23
20,7,23
20,8,27
20,9,24
20,10,26
20,12,28
20,13,24
20,14,28
20,15,23
20,16,25
20,17,30
20,18,25
20,21,30
20,23,26
20,25,23
20,26,26
20,27,30
20,29,24
20,30,30
20,34,24
20,36,30
20,37,25
20,38,23
20,39,27
20,42,25
20,43,23
20,46,21
20,48,24
20,49,20
20,58,23
20,62,22
20,68,23
20,69,25
20,70,20
20,72,28
20,73,22
20,74,21
20,77,28
20,78,27
20,79,23
20,82,21
20,92,28
20,95,21
20,19,26
20,22,29
20,44,27
20,53,26
20,57,29
20,88,29
20,11,29
20,24,21
20,35,26
20,63,27
20,83,28
20,51,25
20,41,22
20,59,24
20,97,29
21,36,27
21,37,20
21,38,28
21,39,21
21,40,27
21,43,20
21,44,21
21,45,28
21,46,30
21,47,29
21,48,30
21,49,28
21,50,29
21,51,27
21,55,26
21,56,26
21,57,26
21,58,27
21,60,27
21,61,28
21,63,20
21,64,26
21,66,22
21,68,26
21,70,29
21,73,26
21,74,22
21,75,24
21,76,23
21,77,25
21,79,23
21,80,29
21,83,22
21,87,27
21,93,21
21,97,30
21,1,22
21,4,30
21,6,21
21,8,23
21,10,21
21,12,23
21,13,28
21,14,22
21,15,25
21,23,29
21,28,21
21,52,27
21,72,29
21,85,24
21,86,20
21,9,24
21,16,24
21,19,21
21,65,29
21,84,30
21,96,22
21,7,27
21,30,27
21,62,29
21,31,20
21,32,20
21,27,20
22,13,25
22,14,25
22,15,28
22,17,24
22,18,28
22,19,23
22,20,23
22,23,25
22,24,27
22,25,22
22,26,24
22,28,27
22,30,30
22,31,26
22,32,22
22,35,27
22,37,27
22,39,29
22,42,23
22,44,22
22,46,29
22,47,23
22,49,25
22,50,30
22,51,23
22,52,25
22,54,29
22,55,30
22,56,28
22,57,28
22,58,29
22,63,24
22,64,22
22,67,22
22,77,25
22,78,22
22,81,25
22,83,21
22,86,26
22,91,30
22,97,27
22,2,21
22,5,21
22,8,20
22,34,23
22,38,24
22,43,30
22,45,21
22,60,22
22,69,27
22,82,20
22,94,23
22,98,27
22,7,30
22,10,23
22,89,26
22,48,27
22,66,23
22,61,24
22,62,25
23,20,27
23,21,25
23,22,27
23,24,25
23,25,23
23,27,20
23,35,22
23,36,28
23,38,29
23,41,22
23,42,21
23,44,23
23,46,23
23,47,30
23,48,29
23,52,20
23,55,30
23,56,22
23,64,20
23,66,30
23,68,28
23,69,22
23,71,27
23,76,22
23,77,30
23,80,27
23,83,27
23,84,26
23,86,25
23,87,26
23,88,27
23,93,24
23,95,29
23,99,28
23,8,22
23,17,22
23,18,30
23,28,26
23,34,28
23,37,26
23,39,26
23,49,28
23,57,24
23,74,23
23,78,24
23,94,25
23,96,21
23,2,23
23,89,24
23,90,21
23,13,30
23,26,21
23,31,23
23,33,22
23,15,30
23,1,28
24,1,24
24,2,30
24,3,25
24,4,27
24,5,20
24,6,26
24,8,30
24,9,22
24,11,29
24,13,26
24,14,30
24,15,30
24,16,29
24,17,30
24,19,30
24,21,25
24,26,29
24,27,27
24,28,24
24,30,26
24,35,28
24,37,25
24,38,20
24,39,22
24,40,26
24,41,29
24,42,29
24,44,28
24,46,26
24,48,29
24,51,28
24,54,21
24,59,28
24,62,28
24,65,23
24,68,30
24,71,29
24,72,24
24,76,30
24,78,29
24,79,27
24,80,30
24,81,23
24,82,27
24,84,24
24,85,21
24,86,30
24,91,21
24,96,27
24,18,29
24,23,22
24,25,22
24,31,25
24,43,23
24,47,23
24,49,27
24,66,29
24,74,23
24,83,28
24,93,30
24,32,29
24,89,26
24,61,21
25,20,22
25,21,23
25,22,27
25,23,21
25,26,24
25,27,25
25,29,27
25,30,20
25,31,24
25,33,22
25,35,21
25,38,25
25,39,21
25,40,28
25,41,23
25,45,25
25,46,29
25,49,24
25,51,20
25,53,26
25,55,25
25,57,25
25,58,24
25,59,26
25,61,30
25,62,20
25,63,25
25,64,24
25,66,28
25,68,25
25,69,28
25,73,30
25,78,20
25,95,20
25,97,29
25,4,25
25,10,30
25,14,25
25,18,27
25,19,28
